AUDIO_FILE_NAME,SCORE,Prediction,SPEAKER_ID,ENVIRONMENT_ID,ATTACK_ID,KEY,Stat
LA_E_4928026,-2433.4965125814156,spoof,LA_0041,-,A09,spoof,True
LA_E_9829373,-2989.6958215446903,spoof,LA_0028,-,A11,spoof,True
LA_E_8722640,-1773.3550064568462,spoof,LA_0030,-,A07,spoof,True
LA_E_4713790,44.5734900070463,bonafide,LA_0040,-,A19,spoof,False
LA_E_6068314,113.99288241445265,bonafide,LA_0031,-,A17,spoof,False
LA_E_2841855,-22.58326808126344,spoof,LA_0022,-,A18,spoof,True
LA_E_7835386,86.60229646607127,bonafide,LA_0022,-,A17,spoof,False
LA_E_1683065,207.760166438866,bonafide,LA_0046,-,A19,spoof,False
LA_E_5598316,-2976.3092808965403,spoof,LA_0024,-,A10,spoof,True
LA_E_2794662,-2326.5581962028004,spoof,LA_0039,-,A07,spoof,True
LA_E_5054171,-1956.9768516446738,spoof,LA_0021,-,A08,spoof,True
LA_E_8826187,-1246.7407935096144,spoof,LA_0011,-,A16,spoof,True
LA_E_9774121,-2785.8658454386778,spoof,LA_0042,-,A13,spoof,True
LA_E_2760025,-91.74929297445442,spoof,LA_0007,-,A19,spoof,True
LA_E_7394037,-2080.3866692424454,spoof,LA_0019,-,A16,spoof,True
LA_E_2252008,-2861.1374632452903,spoof,LA_0047,-,A13,spoof,True
LA_E_6823703,-2163.2698037548075,spoof,LA_0009,-,A07,spoof,True
LA_E_6371530,-2456.5889584114325,spoof,LA_0043,-,A15,spoof,True
LA_E_3765776,-2563.5837898805667,spoof,LA_0039,-,A12,spoof,True
LA_E_4857219,-2605.628566340114,spoof,LA_0022,-,A15,spoof,True
LA_E_6030839,-59.674660495416674,spoof,LA_0035,-,A19,spoof,True
LA_E_1811911,45.5021253374307,bonafide,LA_0034,-,A18,spoof,False
LA_E_6926399,31.311137837919887,bonafide,LA_0034,-,A17,spoof,False
LA_E_1118847,-2690.4627619119433,spoof,LA_0040,-,A11,spoof,True
LA_E_3734329,-2610.057424439532,spoof,LA_0043,-,A10,spoof,True
LA_E_3303264,-2344.019007845952,spoof,LA_0015,-,A10,spoof,True
LA_E_5059743,-2701.287208892021,spoof,LA_0020,-,A10,spoof,True
LA_E_2515212,10.99660487677761,bonafide,LA_0004,-,A19,spoof,False
LA_E_4016653,-2701.2336529663075,spoof,LA_0023,-,A14,spoof,True
LA_E_7101054,-2054.2799734249897,spoof,LA_0041,-,A07,spoof,True
LA_E_8258443,-67.67123737138627,spoof,LA_0040,-,A19,spoof,True
LA_E_1765984,59.495002216001694,bonafide,LA_0022,-,A17,spoof,False
LA_E_6285015,-2558.5130632563855,spoof,LA_0042,-,A10,spoof,True
LA_E_6360321,-3216.3662021966784,spoof,LA_0002,-,A11,spoof,True
LA_E_9464877,-97.4506559624665,spoof,LA_0037,-,A19,spoof,True
LA_E_7986328,-2614.1432854118584,spoof,LA_0016,-,A07,spoof,True
LA_E_3741229,-2304.916183947989,spoof,LA_0001,-,A12,spoof,True
LA_E_2419850,-2336.595391204932,spoof,LA_0032,-,A13,spoof,True
LA_E_7663803,-50.643313644065984,spoof,LA_0024,-,A19,spoof,True
LA_E_2310119,-2279.3152580207175,spoof,LA_0028,-,A11,spoof,True
LA_E_2053484,-2898.008895064749,spoof,LA_0022,-,A12,spoof,True
LA_E_3809279,-1428.9106726289046,spoof,LA_0041,-,A16,spoof,True
LA_E_9822495,-2640.87106325988,spoof,LA_0043,-,A09,spoof,True
LA_E_3958544,-556.7354985523853,spoof,LA_0006,-,A19,spoof,True
LA_E_5932480,-12.194555984896624,spoof,LA_0039,-,A17,spoof,True
LA_E_6724312,-2442.7171659254586,spoof,LA_0027,-,A10,spoof,True
LA_E_5230804,-2429.1180537397795,spoof,LA_0010,-,A12,spoof,True
LA_E_1430837,-2571.6496155003456,spoof,LA_0014,-,A07,spoof,True
LA_E_6843051,-3655.950654196959,spoof,LA_0019,-,A14,spoof,True
LA_E_1506734,-2555.669140103331,spoof,LA_0004,-,A16,spoof,True
LA_E_5660177,-2294.6716071723636,spoof,LA_0044,-,A10,spoof,True
LA_E_7310821,-3996.458898086996,spoof,LA_0008,-,A14,spoof,True
LA_E_1945487,-2584.2749690558853,spoof,LA_0045,-,A10,spoof,True
LA_E_5228537,-221.72302607944994,spoof,LA_0044,-,A08,spoof,True
LA_E_2732606,9.299094293086682,bonafide,LA_0015,-,A17,spoof,False
LA_E_1776701,-2048.7140743559103,spoof,LA_0042,-,A16,spoof,True
LA_E_8751694,-3378.660680665602,spoof,LA_0045,-,A14,spoof,True
LA_E_7970801,-2266.729922734973,spoof,LA_0029,-,A16,spoof,True
LA_E_9513281,-2396.3751469233216,spoof,LA_0035,-,A10,spoof,True
LA_E_2634849,-1987.1667615056367,spoof,LA_0047,-,A15,spoof,True
LA_E_7554676,-2168.6685442541293,spoof,LA_0039,-,A07,spoof,True
LA_E_1543282,-2066.441628219952,spoof,LA_0027,-,A11,spoof,True
LA_E_3375118,184.4670113583304,bonafide,LA_0016,-,A19,spoof,False
LA_E_2313365,-3338.814835009595,spoof,LA_0008,-,A12,spoof,True
LA_E_3920276,-2657.181989673566,spoof,LA_0006,-,A10,spoof,True
LA_E_9163647,-2525.7137893130275,spoof,LA_0042,-,A14,spoof,True
LA_E_9647523,-1825.933680732774,spoof,LA_0023,-,A14,spoof,True
LA_E_9893334,-123.28099118417958,spoof,LA_0037,-,A19,spoof,True
LA_E_6012948,-1505.5144162504093,spoof,LA_0030,-,A14,spoof,True
LA_E_1493352,-2838.5167447050007,spoof,LA_0036,-,A15,spoof,True
LA_E_9028824,-3664.3719896503644,spoof,LA_0013,-,A09,spoof,True
LA_E_3841057,-2498.7708646301858,spoof,LA_0046,-,A13,spoof,True
LA_E_2329274,-2629.125932806412,spoof,LA_0017,-,A09,spoof,True
LA_E_2748559,-2725.788101661599,spoof,LA_0009,-,A08,spoof,True
LA_E_8175368,-2027.6149208122724,spoof,LA_0022,-,A11,spoof,True
LA_E_7776963,-47.84036549072016,spoof,LA_0022,-,A18,spoof,True
LA_E_1467515,-2594.2976402757113,spoof,LA_0014,-,A13,spoof,True
LA_E_5267526,-3176.7645563654505,spoof,LA_0017,-,A13,spoof,True
LA_E_2575110,-1798.338046981904,spoof,LA_0041,-,A10,spoof,True
LA_E_8962142,-2296.8275271227435,spoof,LA_0042,-,A16,spoof,True
LA_E_2366635,-1943.6082703325978,spoof,LA_0048,-,A07,spoof,True
LA_E_6185943,-2377.162962882888,spoof,LA_0032,-,A10,spoof,True
LA_E_4631429,-2161.0755823983914,spoof,LA_0048,-,A14,spoof,True
LA_E_1152707,-23.406105170832916,spoof,LA_0019,-,A18,spoof,True
LA_E_6659110,-1057.1335922512685,spoof,LA_0038,-,A07,spoof,True
LA_E_2351546,-3492.402971595585,spoof,LA_0024,-,A14,spoof,True
LA_E_3962455,73.05657893734474,bonafide,LA_0044,-,A17,spoof,False
LA_E_8077037,-3428.8207230805433,spoof,LA_0024,-,A13,spoof,True
LA_E_8021657,-2281.892401237197,spoof,LA_0001,-,A09,spoof,True
LA_E_5515472,-575.7123479181942,spoof,LA_0009,-,A10,spoof,True
LA_E_7326010,-52.43267647841844,spoof,LA_0015,-,A19,spoof,True
LA_E_5080380,-1951.823444429765,spoof,LA_0036,-,A09,spoof,True
LA_E_1687476,-2210.1860145418486,spoof,LA_0022,-,A07,spoof,True
LA_E_9613684,-2685.787906310197,spoof,LA_0044,-,A12,spoof,True
LA_E_9836439,-2623.430217087136,spoof,LA_0007,-,A12,spoof,True
LA_E_2059436,-1.8994651095911195,spoof,LA_0004,-,A19,spoof,True
LA_E_3016526,-3827.7445096463234,spoof,LA_0004,-,A14,spoof,True
LA_E_5073717,13.296530963278428,bonafide,LA_0004,-,A19,spoof,False
LA_E_9177311,45.615480915339504,bonafide,LA_0038,-,A17,spoof,False
LA_E_5360494,-2861.5317528314313,spoof,LA_0009,-,A14,spoof,True
LA_E_8754029,-2454.765616338492,spoof,LA_0041,-,A08,spoof,True
LA_E_9713509,-2120.694514199305,spoof,LA_0025,-,A09,spoof,True
LA_E_5031564,-3416.1846729402864,spoof,LA_0009,-,A14,spoof,True
LA_E_2338170,-2838.603187401433,spoof,LA_0019,-,A11,spoof,True
LA_E_2453205,-2476.8766553671926,spoof,LA_0033,-,A12,spoof,True
LA_E_8670614,18.782186249032975,bonafide,LA_0016,-,A18,spoof,False
LA_E_2790764,-2440.5455534945213,spoof,LA_0041,-,A09,spoof,True
LA_E_7472133,-2917.559695380841,spoof,LA_0045,-,A14,spoof,True
LA_E_7202338,-2259.17284451653,spoof,LA_0039,-,A16,spoof,True
LA_E_9216657,-3476.5853294712874,spoof,LA_0019,-,A14,spoof,True
LA_E_7903093,-2099.70186103558,spoof,LA_0019,-,A07,spoof,True
LA_E_7298399,-2246.8492222623213,spoof,LA_0001,-,A16,spoof,True
LA_E_9135162,-1028.9465333937028,spoof,LA_0037,-,A08,spoof,True
LA_E_2078691,-2078.4384420897477,spoof,LA_0013,-,A16,spoof,True
LA_E_1318766,-12.029230193144485,spoof,LA_0008,-,A19,spoof,True
LA_E_2224231,-2044.0537173581997,spoof,LA_0026,-,A11,spoof,True
LA_E_9081609,-2670.314274182432,spoof,LA_0010,-,A08,spoof,True
LA_E_4484910,81.96638842800667,bonafide,LA_0016,-,A17,spoof,False
LA_E_4031035,-1976.0371416439466,spoof,LA_0002,-,A09,spoof,True
LA_E_5824773,-3474.877408133593,spoof,LA_0006,-,A14,spoof,True
LA_E_4531493,-2706.8500599872377,spoof,LA_0020,-,A10,spoof,True
LA_E_7702264,-1.5371531354016952,spoof,LA_0022,-,A18,spoof,True
LA_E_1731635,-2350.687587624364,spoof,LA_0014,-,A12,spoof,True
LA_E_4802740,-5.765230405920192,spoof,LA_0028,-,A17,spoof,True
LA_E_2831311,-2097.3282024022087,spoof,LA_0020,-,A07,spoof,True
LA_E_1582334,-2120.8487394373637,spoof,LA_0041,-,A07,spoof,True
LA_E_7061521,-104.50351721706465,spoof,LA_0042,-,A18,spoof,True
LA_E_7871534,-2373.3363842004765,spoof,LA_0040,-,A08,spoof,True
LA_E_1911665,-2532.3638793403256,spoof,LA_0036,-,A11,spoof,True
LA_E_3363189,-2349.5085733519136,spoof,LA_0010,-,A16,spoof,True
LA_E_7056652,-70.87075241389766,spoof,LA_0014,-,A19,spoof,True
LA_E_5282435,-43.02967462486299,spoof,LA_0040,-,A18,spoof,True
LA_E_3948952,21.383472016219002,bonafide,LA_0042,-,A19,spoof,False
LA_E_9719554,-2308.363937566015,spoof,LA_0022,-,A07,spoof,True
LA_E_8125960,-2412.0893603200757,spoof,LA_0031,-,A09,spoof,True
LA_E_9832883,-2954.694499226156,spoof,LA_0029,-,A07,spoof,True
LA_E_1990088,148.59064545578076,bonafide,LA_0008,-,A17,spoof,False
LA_E_7809656,-2896.188907345705,spoof,LA_0036,-,A13,spoof,True
LA_E_1023930,-2838.000925433453,spoof,LA_0033,-,A15,spoof,True
LA_E_3844310,186.01019988071607,bonafide,LA_0017,-,A17,spoof,False
LA_E_8611757,-2211.028239128811,spoof,LA_0037,-,A15,spoof,True
LA_E_4317152,-1924.9430739554614,spoof,LA_0042,-,A16,spoof,True
LA_E_4552017,-88.11912202307349,spoof,LA_0019,-,A19,spoof,True
LA_E_1898220,-2925.6688379366137,spoof,LA_0031,-,A15,spoof,True
LA_E_1073787,-2132.2051093311306,spoof,LA_0017,-,A11,spoof,True
LA_E_8405589,-8.620576161872123,spoof,LA_0047,-,A18,spoof,True
LA_E_2972942,-1956.4696916738267,spoof,LA_0016,-,A07,spoof,True
LA_E_9583338,-2391.212537551112,spoof,LA_0044,-,A14,spoof,True
LA_E_3401874,-3177.4469955895047,spoof,LA_0039,-,A14,spoof,True
LA_E_4990119,71.27829037700985,bonafide,LA_0046,-,A17,spoof,False
LA_E_8211093,-1918.9909494287713,spoof,LA_0036,-,A07,spoof,True
LA_E_4717696,-2503.8080901580956,spoof,LA_0004,-,A16,spoof,True
LA_E_3792658,-2158.5822777899602,spoof,LA_0037,-,A07,spoof,True
LA_E_8392171,-199.4677605954039,spoof,LA_0008,-,A17,spoof,True
LA_E_5434108,-3035.268467020377,spoof,LA_0022,-,A13,spoof,True
LA_E_4574575,62.05229610913216,bonafide,LA_0047,-,A17,spoof,False
LA_E_7483126,-1921.4166296687931,spoof,LA_0015,-,A07,spoof,True
LA_E_6486675,-2256.517809001938,spoof,LA_0039,-,A07,spoof,True
LA_E_4306743,-2489.3781346810797,spoof,LA_0045,-,A10,spoof,True
LA_E_8954135,-3319.361920565628,spoof,LA_0043,-,A14,spoof,True
LA_E_6341169,-1987.3679362034372,spoof,LA_0040,-,A07,spoof,True
LA_E_2058227,-2153.2834140935747,spoof,LA_0021,-,A13,spoof,True
LA_E_9117013,-2358.9189788846174,spoof,LA_0026,-,A15,spoof,True
LA_E_2930662,-1876.6105125713852,spoof,LA_0032,-,A15,spoof,True
LA_E_2848232,-3317.0100942939353,spoof,LA_0031,-,A07,spoof,True
LA_E_1740326,-2576.383990882917,spoof,LA_0047,-,A12,spoof,True
LA_E_3780235,-2478.0410764977914,spoof,LA_0031,-,A15,spoof,True
LA_E_2771321,-21.594752529992093,spoof,LA_0001,-,A17,spoof,True
LA_E_9668775,-2898.1210243947435,spoof,LA_0036,-,A09,spoof,True
LA_E_5623450,30.314935819042603,bonafide,LA_0032,-,A17,spoof,False
LA_E_8341015,-2892.179088903071,spoof,LA_0010,-,A14,spoof,True
LA_E_2945762,-1889.097350898819,spoof,LA_0005,-,A11,spoof,True
LA_E_4788966,-2509.9833923228202,spoof,LA_0039,-,A07,spoof,True
LA_E_2743250,-2329.1038888537623,spoof,LA_0044,-,A10,spoof,True
LA_E_9671554,-2122.7724335081375,spoof,LA_0032,-,A14,spoof,True
LA_E_8821357,-2540.1696127712116,spoof,LA_0048,-,A10,spoof,True
LA_E_2585651,-2086.091123527088,spoof,LA_0039,-,A15,spoof,True
LA_E_2533265,-2493.551169657495,spoof,LA_0010,-,A07,spoof,True
LA_E_4163124,-2280.358404530868,spoof,LA_0014,-,A09,spoof,True
LA_E_7022143,-2636.7531031077165,spoof,LA_0017,-,A13,spoof,True
LA_E_5772697,-2740.0867386816935,spoof,LA_0008,-,A16,spoof,True
LA_E_5505167,-3142.566551464116,spoof,LA_0017,-,A14,spoof,True
LA_E_5242687,-2376.4667783369114,spoof,LA_0028,-,A09,spoof,True
LA_E_7060330,-97.35515486024815,spoof,LA_0029,-,A18,spoof,True
LA_E_1842866,-2293.5770142455694,spoof,LA_0043,-,A11,spoof,True
LA_E_7740914,-2170.449490159148,spoof,LA_0025,-,A09,spoof,True
LA_E_1910074,2.5498591854236565,bonafide,LA_0014,-,A18,spoof,False
LA_E_6812818,-2399.694790422111,spoof,LA_0012,-,A11,spoof,True
LA_E_3526865,-1981.8530637692447,spoof,LA_0021,-,A10,spoof,True
LA_E_3781977,-1944.4032418092033,spoof,LA_0043,-,A16,spoof,True
LA_E_1777405,-2742.021955084964,spoof,LA_0031,-,A12,spoof,True
LA_E_9932718,-2949.114954364052,spoof,LA_0037,-,A10,spoof,True
LA_E_4912588,-2302.949607001328,spoof,LA_0048,-,A13,spoof,True
LA_E_4456766,-2679.2509540618607,spoof,LA_0004,-,A09,spoof,True
LA_E_2924621,-2831.344873765838,spoof,LA_0018,-,A07,spoof,True
LA_E_2135926,-1827.9315429461162,spoof,LA_0002,-,A07,spoof,True
LA_E_7384871,9.954906780542615,bonafide,LA_0013,-,A17,spoof,False
LA_E_8457200,-2615.422096655035,spoof,LA_0008,-,A16,spoof,True
LA_E_5436836,-83.05752512872778,spoof,LA_0010,-,A19,spoof,True
LA_E_2317263,-16.45264670745496,spoof,LA_0003,-,A18,spoof,True
LA_E_2033293,-2954.6451625283803,spoof,LA_0017,-,A13,spoof,True
LA_E_7267668,-2180.072535253655,spoof,LA_0011,-,A09,spoof,True
LA_E_3393277,-2025.7146352058458,spoof,LA_0036,-,A07,spoof,True
LA_E_2003625,33.710459846601,bonafide,LA_0010,-,A19,spoof,False
LA_E_2977243,-2683.722553212769,spoof,LA_0035,-,A13,spoof,True
LA_E_2220788,-1657.1298055875936,spoof,LA_0038,-,A13,spoof,True
LA_E_9822883,-1657.1298055875936,spoof,LA_0007,-,A10,spoof,True
LA_E_4521539,-2373.574907757597,spoof,LA_0012,-,A07,spoof,True
LA_E_5932896,-2658.426439672448,spoof,LA_0031,-,A13,spoof,True
LA_E_6820969,-1812.136762834029,spoof,LA_0016,-,A12,spoof,True
LA_E_1944279,-24.064970589109635,spoof,LA_0048,-,A18,spoof,True
LA_E_1991363,120.00595193910362,bonafide,LA_0039,-,A19,spoof,False
LA_E_8522062,-2437.908759457167,spoof,LA_0016,-,A12,spoof,True
LA_E_7118330,-2700.846012341194,spoof,LA_0024,-,A15,spoof,True
LA_E_6668708,-2378.1954886539884,spoof,LA_0047,-,A10,spoof,True
LA_E_3193394,-131.75321436670174,spoof,LA_0014,-,A17,spoof,True
LA_E_9667204,-3148.754233197611,spoof,LA_0009,-,A14,spoof,True
LA_E_7808293,-2475.7265050975584,spoof,LA_0026,-,A10,spoof,True
LA_E_5666762,-2279.277104689999,spoof,LA_0031,-,A08,spoof,True
LA_E_5513637,-2147.9133242773255,spoof,LA_0010,-,A07,spoof,True
LA_E_7194091,109.76963821822301,bonafide,LA_0011,-,A17,spoof,False
LA_E_1364739,-1668.308093035016,spoof,LA_0013,-,A16,spoof,True
LA_E_8823014,-1648.3547887873233,spoof,LA_0038,-,A16,spoof,True
LA_E_7287312,-2252.6927099138725,spoof,LA_0042,-,A15,spoof,True
LA_E_9507850,-2286.2560641695927,spoof,LA_0031,-,A16,spoof,True
LA_E_4430764,-2298.2700619224506,spoof,LA_0010,-,A15,spoof,True
LA_E_3926463,-2616.261950828924,spoof,LA_0046,-,A09,spoof,True
LA_E_6718046,-2631.8970719350727,spoof,LA_0047,-,A09,spoof,True
LA_E_8738975,-1652.996706593527,spoof,LA_0005,-,A08,spoof,True
LA_E_4994224,-26.665707847462272,spoof,LA_0016,-,A18,spoof,True
LA_E_2239287,-3065.832213341828,spoof,LA_0034,-,A13,spoof,True
LA_E_7750369,-3275.7527841649444,spoof,LA_0024,-,A08,spoof,True
LA_E_3975001,-2013.9991208389674,spoof,LA_0007,-,A12,spoof,True
LA_E_6760774,-3629.333793743591,spoof,LA_0033,-,A14,spoof,True
LA_E_8716827,77.15253898575293,bonafide,LA_0041,-,A19,spoof,False
LA_E_2450757,14.847755355434856,bonafide,LA_0021,-,A18,spoof,False
LA_E_7306737,-1883.2728984912587,spoof,LA_0013,-,A15,spoof,True
LA_E_2644589,-2862.353716846665,spoof,LA_0006,-,A12,spoof,True
LA_E_3693405,-3366.6652324401393,spoof,LA_0017,-,A14,spoof,True
LA_E_5275370,-2117.878519609425,spoof,LA_0033,-,A15,spoof,True
LA_E_9674428,-2261.2074879487323,spoof,LA_0005,-,A13,spoof,True
LA_E_8908026,51.75881653887359,bonafide,LA_0026,-,A19,spoof,False
LA_E_9280051,-3632.3296422199323,spoof,LA_0017,-,A14,spoof,True
LA_E_7050102,-2093.840038177931,spoof,LA_0037,-,A10,spoof,True
LA_E_2027454,-3260.7616725830653,spoof,LA_0029,-,A14,spoof,True
LA_E_1407586,-2708.232374040053,spoof,LA_0024,-,A12,spoof,True
LA_E_7343281,150.3849445958474,bonafide,LA_0020,-,A17,spoof,False
LA_E_2458367,-1758.6875333043117,spoof,LA_0036,-,A10,spoof,True
LA_E_3762322,-113.69021728569032,spoof,LA_0008,-,A18,spoof,True
LA_E_4416206,-2381.1385685749738,spoof,LA_0001,-,A10,spoof,True
LA_E_7322638,-2664.615183662541,spoof,LA_0014,-,A14,spoof,True
LA_E_6087124,-2794.780824175781,spoof,LA_0012,-,A09,spoof,True
LA_E_4918701,-3011.3143748319117,spoof,LA_0008,-,A10,spoof,True
LA_E_9650527,-2291.6963932054064,spoof,LA_0048,-,A14,spoof,True
LA_E_7842080,-1717.7547847209144,spoof,LA_0026,-,A16,spoof,True
LA_E_9853217,-2139.8647131801367,spoof,LA_0020,-,A16,spoof,True
LA_E_6271193,-1625.5091395408049,spoof,LA_0014,-,A16,spoof,True
LA_E_4522968,-2709.5276090586567,spoof,LA_0026,-,A11,spoof,True
LA_E_2457138,-2080.012103761672,spoof,LA_0019,-,A12,spoof,True
LA_E_9083819,-1161.268975717433,spoof,LA_0027,-,A08,spoof,True
LA_E_2658400,-2362.5559074252374,spoof,LA_0012,-,A16,spoof,True
LA_E_2847313,-38.73706689624578,spoof,LA_0016,-,A18,spoof,True
LA_E_8947037,-1633.8398442200714,spoof,LA_0011,-,A16,spoof,True
LA_E_4502127,-1932.7384773008998,spoof,LA_0043,-,A07,spoof,True
LA_E_1304968,-2147.180604417879,spoof,LA_0035,-,A11,spoof,True
LA_E_8055687,-2810.803397638754,spoof,LA_0006,-,A12,spoof,True
LA_E_2995354,-2368.575719164047,spoof,LA_0016,-,A15,spoof,True
LA_E_5622996,-2464.75951765259,spoof,LA_0023,-,A10,spoof,True
LA_E_3370988,-1617.4382722944792,spoof,LA_0023,-,A16,spoof,True
LA_E_1169396,-65.67781825780139,spoof,LA_0036,-,A19,spoof,True
LA_E_7331014,-2407.5221021208763,spoof,LA_0010,-,A12,spoof,True
LA_E_5892890,-3110.4157006166674,spoof,LA_0009,-,A14,spoof,True
LA_E_7906946,-2402.6290191504213,spoof,LA_0018,-,A11,spoof,True
LA_E_8403723,85.26062641395129,bonafide,LA_0014,-,A17,spoof,False
LA_E_8550023,-2556.8217622267234,spoof,LA_0038,-,A14,spoof,True
LA_E_8779583,-2351.126964566114,spoof,LA_0037,-,A09,spoof,True
LA_E_3687446,-3013.223670996665,spoof,LA_0037,-,A08,spoof,True
LA_E_6671657,-1919.647423964775,spoof,LA_0041,-,A16,spoof,True
LA_E_1970008,-3566.709444852822,spoof,LA_0006,-,A13,spoof,True
LA_E_4495985,-2592.9427245128322,spoof,LA_0039,-,A15,spoof,True
LA_E_6896370,-2895.6583526762734,spoof,LA_0026,-,A10,spoof,True
LA_E_6771866,-2416.80863444558,spoof,LA_0012,-,A15,spoof,True
LA_E_9110851,-3441.4103905703714,spoof,LA_0004,-,A13,spoof,True
LA_E_6669637,-2144.638068802109,spoof,LA_0009,-,A11,spoof,True
LA_E_6938915,-2466.7930758705347,spoof,LA_0033,-,A10,spoof,True
LA_E_1913526,-1920.3639165792597,spoof,LA_0023,-,A16,spoof,True
LA_E_4579193,-3602.15348327805,spoof,LA_0006,-,A14,spoof,True
LA_E_6687884,-2107.910786387787,spoof,LA_0045,-,A07,spoof,True
LA_E_3943099,-3441.971671893331,spoof,LA_0016,-,A14,spoof,True
LA_E_3724542,-1383.1689783289926,spoof,LA_0030,-,A16,spoof,True
LA_E_9975944,131.77361227405913,bonafide,LA_0043,-,A17,spoof,False
LA_E_7190178,-2061.826707291616,spoof,LA_0042,-,A07,spoof,True
LA_E_9212839,14.317110501536717,bonafide,LA_0044,-,A17,spoof,False
LA_E_1255306,-2603.657819060937,spoof,LA_0020,-,A09,spoof,True
LA_E_1953768,-2925.158445463722,spoof,LA_0019,-,A15,spoof,True
LA_E_4050658,-40.66240101852645,spoof,LA_0011,-,A17,spoof,True
LA_E_1470842,-345.8056781209757,spoof,LA_0023,-,A18,spoof,True
LA_E_6684251,-18.371864828732214,spoof,LA_0032,-,A18,spoof,True
LA_E_2772673,-2811.696901719069,spoof,LA_0043,-,A13,spoof,True
LA_E_5536579,-665.4213215432615,spoof,LA_0048,-,A08,spoof,True
LA_E_1188383,10.147433658409682,bonafide,LA_0022,-,A19,spoof,False
LA_E_2297779,-2823.360942252417,spoof,LA_0016,-,A08,spoof,True
LA_E_6408013,-1879.0921892464517,spoof,LA_0016,-,A07,spoof,True
LA_E_5025209,-3540.398944930081,spoof,LA_0020,-,A14,spoof,True
LA_E_7958645,22.294975032084494,bonafide,LA_0042,-,A18,spoof,False
LA_E_8008351,-3797.2917288032845,spoof,LA_0034,-,A14,spoof,True
LA_E_8593844,-2342.539867296834,spoof,LA_0010,-,A12,spoof,True
LA_E_6519560,-1586.0399706733901,spoof,LA_0037,-,A12,spoof,True
LA_E_2169566,-2.1722233321770545,spoof,LA_0031,-,A18,spoof,True
LA_E_1028501,-2325.093192814304,spoof,LA_0033,-,A16,spoof,True
LA_E_1199068,-1941.3013856574476,spoof,LA_0021,-,A14,spoof,True
LA_E_7465971,-2096.3092118777517,spoof,LA_0030,-,A16,spoof,True
LA_E_2384237,-2017.899634741002,spoof,LA_0015,-,A12,spoof,True
LA_E_1273664,-2463.2854085098907,spoof,LA_0008,-,A07,spoof,True
LA_E_7976347,-2327.3407892982245,spoof,LA_0009,-,A09,spoof,True
LA_E_8663716,-2759.334406384815,spoof,LA_0031,-,A11,spoof,True
LA_E_4807796,-2403.382031761289,spoof,LA_0048,-,A10,spoof,True
LA_E_3378141,-2753.5149177783974,spoof,LA_0044,-,A15,spoof,True
LA_E_8778668,-3180.144761783166,spoof,LA_0006,-,A13,spoof,True
LA_E_3024379,-2251.895220769907,spoof,LA_0019,-,A10,spoof,True
LA_E_1446073,-2070.9935034005,spoof,LA_0016,-,A11,spoof,True
LA_E_4721989,-2948.5309253626565,spoof,LA_0019,-,A14,spoof,True
LA_E_6202147,3.847397803693184,bonafide,LA_0005,-,A18,spoof,False
LA_E_9001972,-2707.797011116795,spoof,LA_0015,-,A14,spoof,True
LA_E_4131183,-2837.4955577005376,spoof,LA_0047,-,A10,spoof,True
LA_E_6987253,-80.55793217226937,spoof,LA_0037,-,A18,spoof,True
LA_E_8566541,-2657.216752727051,spoof,LA_0047,-,A13,spoof,True
LA_E_9033803,-2771.9172112013716,spoof,LA_0036,-,A14,spoof,True
LA_E_3586202,-2758.496607916158,spoof,LA_0017,-,A13,spoof,True
LA_E_1880997,182.37226493619391,bonafide,LA_0013,-,A19,spoof,False
LA_E_8507052,-2682.2738696489987,spoof,LA_0027,-,A13,spoof,True
LA_E_4394556,62.97652564492546,bonafide,LA_0016,-,A18,spoof,False
LA_E_2772223,-2739.9648336204687,spoof,LA_0033,-,A08,spoof,True
LA_E_5774597,-1769.2253293946983,spoof,LA_0012,-,A08,spoof,True
LA_E_7129713,-2167.9062585942256,spoof,LA_0009,-,A12,spoof,True
LA_E_3559715,-2271.79635079717,spoof,LA_0025,-,A12,spoof,True
LA_E_4527269,102.84537688980026,bonafide,LA_0039,-,A17,spoof,False
LA_E_4474569,-2767.7400587171337,spoof,LA_0025,-,A10,spoof,True
LA_E_4006487,-2295.606820866701,spoof,LA_0004,-,A07,spoof,True
LA_E_5310057,-3747.9792005519694,spoof,LA_0004,-,A14,spoof,True
LA_E_6489611,-2996.168494208037,spoof,LA_0041,-,A13,spoof,True
LA_E_4314816,-2697.878278144599,spoof,LA_0020,-,A08,spoof,True
LA_E_2815475,78.70193316009795,bonafide,LA_0006,-,A17,spoof,False
LA_E_5822865,98.0966076734262,bonafide,LA_0039,-,A17,spoof,False
LA_E_8461109,-2501.720293849121,spoof,LA_0031,-,A11,spoof,True
LA_E_9050838,-205.47910543573062,spoof,LA_0017,-,A18,spoof,True
LA_E_5549131,-2197.791985062752,spoof,LA_0036,-,A12,spoof,True
LA_E_8827542,43.229421248840936,bonafide,LA_0043,-,A17,spoof,False
LA_E_7290592,-2476.186736214286,spoof,LA_0031,-,A09,spoof,True
LA_E_1401517,-2385.5153118998733,spoof,LA_0017,-,A07,spoof,True
LA_E_7297257,-1797.910231381799,spoof,LA_0001,-,A12,spoof,True
LA_E_2254308,-2295.840072085635,spoof,LA_0020,-,A15,spoof,True
LA_E_9386658,13.652722593324597,bonafide,LA_0026,-,A18,spoof,False
